iteration,global_ari,average_ari,prior_random_global_ari,prior_random_average_ari,prior_kmeans_global_ari,prior_kmeans_average_ari,true_loss,loss,prior_random_loss,prior_kmeans_loss
23,0.020242749345737953,0.19994259808113585,0.0,0.0,6.064153498089786e-05,-5.740191886414489e-05,-11754.335423156203,-12163.996596174102,-12256.650963464162,-12255.112851868336
24,0.944672509437611,0.9444825633896908,0.0,0.0,0.017170921394830955,0.17648552409717522,-11818.916683082021,-11821.841383389925,-12323.277590081974,-12294.723564773301
25,0.03649687787588857,0.9919945110819786,0.0,0.0,0.9919998213107827,0.9919995611635631,-11907.975399975014,-11939.821137358646,-12403.74374810011,-11904.95619174827
26,0.984031996819225,0.9839989969312853,-0.0012622497307266862,-0.0021654208910484047,-0.0004528243715857524,0.00033344555058593435,-11739.60015368903,-11730.344694158166,-12307.043062345538,-12307.417746768031
27,0.03649272337612823,0.9919995611635631,0.036477347254897506,0.9919995611635631,5.110423392756141e-05,-0.00013334447776976502,-11943.295568808191,-11934.66460298905,-11972.494333241497,-12398.876027924614
28,0.9919999558239977,0.9919998119331364,3.360531623307258e-05,-0.0006936617740552836,-0.00044770900403200164,-0.0007449035908965101,-11872.934220159359,-11862.574602923483,-12357.63003473728,-12358.396306845767
29,1.0,1.0,0.0,0.0,0.0,0.0,-11945.930580719172,-11940.877338741779,-12489.138967554136,-12489.138772263921
30,-0.00028577569016731397,0.0011827839887904926,9.716743485269148e-05,0.0005107695272972583,0.9681922747607277,0.9679979311537187,-11888.624362513212,-12352.538589646896,-12360.64141418415,-11873.223456900556
31,0.009576590704393678,0.0008888888888888889,0.0,0.0,0.0,0.0,-11870.830807153518,-12346.696377327085,-12347.360286060495,
32,0.9760959918699226,0.9759983699901555,0.0,0.0,0.0364808956341245,0.975989614075391,-11779.882749680504,-11771.930590280506,-12297.718968992802,-11815.679351238548
33,-0.0012431460018472533,0.0,0.0,0.0,0.0,0.0,-11746.494951748846,-12289.536464662802,-12290.411732235143,-12290.045391374028
34,1.0,1.0,0.0001304368371122338,-0.0038948194901394805,0.03810304612463291,1.0,-11971.185258293353,-11965.606428493595,-12522.343265693788,-12002.85487203769
35,0.9919988588426287,0.9919995611635631,0.0,0.0,0.0028306579714566646,-0.001564615616067399,-11984.008869909829,-11974.542051574117,-12470.548235616832,
36,-0.0013157842494549874,-0.0019464827188472923,-0.0013157842494549874,-0.0019464827188472923,-0.0013157842494549874,-0.0019464827188472923,-11755.964596216018,-12275.083652205392,-12275.436731100448,-12275.436703319607
37,0.9681923375482518,0.9681598613554907,0.0,0.0,0.0,0.0,-11697.163876537514,-11685.873209639512,-12246.217949899556,-12246.221373059172
38,0.9760960971535391,0.9759981505040095,-3.1873015856761384e-05,-0.0005926784880256398,0.0006157782834845442,-0.0028324455300689742,-11939.389503522678,-11931.489298079743,-12392.13705963074,-12390.333305702077
39,0.007344795842779582,0.015436938565517732,0.0,0.0,0.034935221084171394,0.9679953913204628,-11780.119828605853,-12300.728023537942,-12303.034100135332,-11794.870648299862
40,0.9840319936959081,0.984,0.0,0.0,-0.0019432497198854349,-0.0005219964059334502,-11765.507729156672,-11753.987618022971,-12230.43438339734,
41,0.9681920683449948,0.9689696969696969,0.0,0.0,0.0,0.0,-11954.48414798985,-11963.927922390396,-12433.639568803894,-12433.639591913437
42,-0.003350404623052606,-0.004124820599759421,5.110423392756141e-05,0.0005745429630321716,5.110423392756141e-05,0.0005745429630321716,-11882.160721087863,-12380.133151553662,-12383.498838165513,-12383.499285028865
43,0.0018200312498987672,0.000492654792088699,0.0004033603613000366,0.0001633280491905654,0.006406518963327836,0.030579165002202712,-11802.566343430504,-12323.497565540569,-12326.061534758233,
44,0.0013716095886683471,0.0,0.0,0.0,0.0,0.0,-11918.76735111485,-12379.055708319096,-12380.299400467582,-12380.331903338456
45,0.9524780722235955,0.9526464819860813,0.0,0.0,9.242710172558703e-05,5.782296535440665e-05,-11843.408181353168,-11862.216825212618,-12356.101350099008,-12354.417852311955
46,0.9681866699756931,0.9681057787487444,-0.0015172246688084363,-0.0020205066344993966,-0.005756753634725761,0.05158266593037124,-11956.600502594172,-11944.418346126808,-12443.393067054634,
47,0.9760960603879371,0.9759967078658829,-0.0004811949056573946,-0.0011027420863486436,-0.0004811949056573946,-0.0011027420863486436,-12018.684507493004,-12009.86758656852,-12478.651677868798,-12478.651656598111
48,-3.639271400193626e-07,0.0006957530076822728,-0.00012598601017541888,-0.0003077958928485548,-0.00012598601017541888,-0.0003077958928485548,-11946.87945056403,-12425.573688703713,-12427.270940128687,-12427.271165679986
49,0.041351112794294875,0.968483580434766,0.0,0.0,-0.0005650385942344435,-0.0004529465619428516,-11775.279861712863,-11762.292910562885,-12280.293435638629,-12279.895246053704
50,0.9760961254157898,0.9761596878825494,0.0,0.0,0.0,0.0,-11781.210731013682,-11764.72276751518,-12305.836267551807,-12305.83626856097
51,0.9840295986673658,0.9839902410165206,0.08559978380610665,0.09234602501573312,0.03493021521293013,0.9839902410165206,-11707.748004579336,-11693.16018039511,-12185.535215727321,-11695.238138635332
52,-0.0006269261438607936,0.0,0.0,0.0,0.0,0.0,-11848.628576620691,-12360.522247476572,-12361.735326260175,-12363.056626270423
53,0.9760956584656854,0.976153391411253,0.0,0.0,0.3539001807544639,0.9759844386217937,-11909.390439037514,-11898.968238402545,-12437.771112496655,-11951.713590623285
54,0.002088626278419332,0.0,0.0,0.0,0.0,0.0,-11817.292433882372,-12290.967859621931,-12293.218486029638,-12291.835903889634
55,-0.00044910763008398647,0.0,0.0,0.0,0.3491647132731667,0.983998902890853,-11970.402198835178,-12528.574831095993,-12529.477562678483,-12010.165375151266
56,0.9840320165194881,0.9839992163297293,-0.0001576638651779441,-0.0007496015156793203,-0.00018707291620490558,-0.0012934803144071037,-11727.250790600014,-11715.72608285128,-12278.306188469664,-12278.83546030581
57,0.968174616401523,0.9681602055020626,0.0,0.0,0.007164434289444822,0.01032212806831954,-11923.829871638682,-11914.10304680766,-12448.777517946675,-12440.148735667797
58,0.9919999982810025,0.9919993417272899,0.0,0.0,0.0,0.0,-12009.026386463333,-12002.996766267326,-12540.32792971196,-12539.430559526309
59,-0.0009448268386825988,-0.0014784605802904416,0.0,0.0,-0.000986620932180338,-0.001319951215298367,-11794.366168641836,-12332.260840095427,-12334.321487244524,-12333.574939142638
60,0.00036285841718134603,-0.0024148656811102923,0.0,0.0,0.0,0.0,-11904.385371510527,-12392.932419376692,-12394.969366360765,-12394.969395548682
61,-0.0016114427145569477,-0.002904213765816943,-0.0005925715997178844,-0.0008569898232458489,-0.0016114427145569477,-0.002904213765816943,-11926.73198962653,-12427.561964625078,-12430.801270086842,-12427.951507143955
62,0.9840308179942407,0.9841535035832649,-0.0021642161153902903,-0.003494101242843113,0.0,0.0,-11953.965613826182,-11942.449348684435,-12439.147908761774,-12441.900396510464
63,7.30042140873991e-05,0.0041990184482463165,7.482353106907603e-05,-0.0007031679179637429,0.0,0.0,-11925.581886335178,-12390.578003059525,-12388.050218714712,-12392.87004642031
64,0.9840320099978856,0.9841611274691303,0.0,0.0,0.3444313162155356,0.9761599048764402,-11920.1318346895,-11908.156114768432,-12493.770702039585,-11975.450281950107
65,0.0018198453595296234,0.0,0.0,0.0,0.349141576725312,0.9681605290527979,-11946.894345287514,-12455.770976197318,-12457.021807190486,-11989.356071921005
66,0.9681857760153217,0.9683528238466369,-0.0026262938244557446,-0.005001911642562392,-0.0026262938244557446,-0.005001911642562392,-11875.161111040668,-11859.601060330171,-12464.906795818844,-12464.909392556738
67,0.0006579886660132697,0.001301815690304899,0.0006579886660132697,0.001301815690304899,0.0006579886660132697,0.001301815690304899,-11995.871966445342,-12517.350648480322,-12518.019199345348,-12518.022174791668
68,-0.002474492013277557,-0.003307632217100115,0.0057723051290176205,0.011455982424393097,-0.002474492013277557,-0.003307632217100115,-11932.129861040668,-12410.252107922593,-12410.333007993355,-12410.485540101417
69,0.0034391838411986344,0.0008888888888888889,0.0,0.0,0.991999997738161,0.9919998119331364,-11914.21538806403,-12409.609908328912,-12410.343635984478,-11909.787765416297
70,0.9840047427084241,0.9839677115279934,0.3535229124617094,0.9919677115279935,0.3535229124617094,0.9919677115279935,-11861.803422355853,-11845.27310862462,-11884.610040344685,-11884.61004620248
71,-0.0022475207594851703,-0.0014498523205829735,-0.00038420414194359986,-0.0014498523205829735,0.9760961991430861,0.9761604351641242,-11973.052466317185,-12487.405481826192,-12488.13056795003,-11966.774935401168
72,-0.0009198292143917381,-0.004683643419426639,0.0,0.0,0.0,0.0,-11893.937437180504,-12357.473044405091,-12360.962710541644,-12360.960333909825
73,0.9681923126948865,0.9681606496246518,0.0,0.0,0.03493260169615359,0.9839992163297293,-11676.591590388682,-11666.622702115725,-12230.918087605347,-11717.737169009139
74,0.9840320230862317,0.9839993417272901,-0.0004528243715857524,-0.000982071485668608,0.0,0.0,-11879.533829534359,-11866.918520786483,-12475.193466917995,-12476.223356663326
75,0.0027589628910031135,0.0036514105259186566,0.0,0.0,0.0,0.0,-12021.944798156203,-12456.34088953373,-12464.754691954404,-12464.734569857012
76,-0.0016888968271342574,-0.0005532109190997312,0.0,0.0,0.0,0.0,-11893.49293705235,-12392.944423089351,-12397.738049546137,-12395.598988251972
77,-0.0016897961699120264,-0.0004529465619428516,0.00029875687150416973,-0.0004529465619428516,0.00029875687150416973,-0.0004529465619428516,-11873.114966317185,-12387.278252556664,-12388.12651753242,-12388.129715859612
78,-0.0008164058643848803,-0.001292929292929293,-0.0008164058643848803,-0.001292929292929293,0.0,0.0,-11907.925328477699,-12421.618450713697,-12421.968522811521,-12423.990506833306
79,-0.0008552510891647506,0.000371490595422975,0.0,0.0,0.0,0.0,-11940.597182953867,-12470.355905644963,-12474.190108488156,-12474.19008860402
80,0.0043000188549965936,0.0,0.0004033603613000366,0.001301815690304899,0.036488507423675015,0.9919996552039955,-11817.06335217151,-12388.226636910056,-12388.568090433642,-11862.652832947757
81,0.9840320040385563,0.9839990282628657,0.0,0.0,0.0,0.0,-11759.403031730853,-11751.784943567074,-12256.65102282338,-12256.24041501111
82,-0.0017591137397861072,0.0,0.0,0.0,0.0,0.0,-11734.68835217151,-12318.999791057247,-12319.83183126368,-12319.831827363034
83,-0.0007489257970643992,-0.001292929292929293,-0.0002779938456853471,0.0,0.0,0.0,-11774.146236841018,-12309.61499080976,-12310.949747458155,-12310.914168718724
84,0.002629540503372872,0.021333333333333336,0.0,0.0,0.03649029643432097,0.992,-12036.441343430504,-12587.41049669817,-12588.221550524766,-12073.767825328001
85,0.9919999558239977,0.9919850525031807,-0.0009303106223477708,-0.002714953729074475,0.0382024768936886,0.15541838983422185,-11958.956681096859,-11944.591189834538,-12552.659394675382,-12522.811212099798
86,0.00021560637723492266,-0.002235916258511288,0.0,0.0,0.0,0.0,-11718.310299341018,-12274.421207831389,,-12276.61678178107
87,-0.0015511841649606531,-0.0016792489697702458,0.0,0.0,-0.0009076952283154069,-0.0008569898232458489,-11657.713619653518,-12136.989801251135,-12140.185202480994,-12139.008012600318
88,0.9919999904673683,0.992,0.00026446487697578264,0.0006957530076822728,0.9840320488565437,0.984,-11991.670712475014,-11983.454158444096,-12486.28620537974,-11985.214996181714
89,0.037623331803533555,0.19184733606069218,-6.349304693531479e-05,0.0,0.3491605231746826,0.9839985580570193,-11855.73024173985,-12262.897251658362,-12333.415847309947,-11887.311753694628
90,0.03493146141456002,0.9529659325384403,0.0,0.0,0.0,0.0,-11818.995743596859,-11845.314363672556,-12350.450261874674,-12349.938242685888
91,0.0,0.0,0.0,0.0,0.0,0.0,-11811.319026832021,-12327.608559804241,,-12328.21695475396
92,0.03908598296213717,0.1837086695996733,-0.00021991050133393137,-0.001180219289215579,0.0380732148315203,0.952643312857895,-11994.263342245691,-12433.737974024616,-12502.32200023156,-12017.735499206807
93,0.0009538306155541351,0.0007799411924088436,0.0009208619513812479,0.0005624085299125078,0.03341201315811195,0.976160184394551,-11781.318214460178,-12253.446844745698,-12255.605829822252,-11774.282532521942
94,0.0008633595945044474,-0.0004161129349044437,-2.7855987028759726e-05,-0.00015850936499207452,0.0,0.0,-11897.49196048985,-12425.19498827003,-12432.624703190855,-12433.018160943113
95,-0.0017532594045644332,-0.0033979085585684977,0.0,0.0,0.0015757781193120365,0.0008288350629887435,-11920.425636335178,-12456.445340943555,-12459.507952962034,-12458.639853605877
96,0.9603129748486161,0.960320642104246,0.0,0.0,0.9603140324639039,0.9601573172915749,-11970.353001281203,-11954.145715035263,,-11954.291496852584
97,0.033408942442542,0.9603203111135372,0.0,0.0,0.3491599184430628,0.9839987774932922,-11937.587807281672,-11966.910062351646,-12445.584704325669,-11990.87970341302
98,-0.001776425189390164,-0.0033345398163618636,-0.0012537429800085608,-0.0028388359293507097,0.9919996253315568,0.992,-11861.775040471859,-12366.944150609452,-12369.543324032451,-11853.279649157339
99,1.0,1.0,0.0,0.0,-0.0012619368708533451,-0.0036871139610542697,-11928.309712731323,-11918.793923432851,,-12441.541785965885
